CRIME DATE,TIME START,TIME END,ADDRESS,CRIME TYPE,ARREST MADE,LARCENY TYPE,ID
2019-01-23,12:30:00,12:30:00,600 BUTTERNUT ST     ,LARCENY,No,Shoplifting,280
2019-01-23,21:02:00,21:02:00,600 KENSINGTON RD     ,LARCENY,No,All Other,281
2019-01-23,19:45:00,19:45:00,900 LANCASTER AV     ,ROBBERY,Yes,,282
2019-01-24,21:30:00,10:45:00,1 DESTINY USA DR,BURGLARY,No,From Building,283
2019-01-24,03:10:00,03:10:00,100 CHERRY ST     ,LARCENY,No,All Other,284
2019-01-24,08:00:00,08:30:00,100 NEUTRAL CT     ,LARCENY,No,All Other,285
2019-01-24,15:00:00,07:50:00,1000 CANAL ST     ,MV THEFT,Yes,Motor Vehicle,286
2019-01-24,20:43:00,20:43:00,1300 BUTTERNUT ST     ,MV THEFT,No,Motor Vehicle,287
2019-01-24,13:15:00,21:21:00,200 LAMBRETH LN     ,LARCENY,No,All Other,288
2019-01-24,14:00:00,14:00:00,300 N  SALINA ST     ,LARCENY,No,All Other,289
2019-01-24,13:45:00,13:45:00,400 STRATFORD ST     ,LARCENY,No,From Motor Vehicle,290
2019-01-24,17:40:00,17:40:00,500 BOYDEN ST     ,LARCENY,No,All Other,291
2019-01-24,17:10:00,17:10:00,500 S  CROUSE AV     ,LARCENY,No,All Other,292
2019-01-24,11:48:00,11:48:00,600 E  DIVISION ST     ,MV THEFT,Yes,Motor Vehicle,293
2019-01-24,10:45:00,14:45:00,900 JAMES ST     ,LARCENY,No,From Mailbox,294
2019-01-25,16:30:00,16:30:00,1 DESTINY USA DR,LARCENY,Yes,All Other,295
2019-01-25,12:30:00,13:30:00,100 SIMS DR     ,BURGLARY,No,From Building,296
2019-01-25,07:00:00,07:00:00,200 KENWOOD AV     ,LARCENY,No,From Motor Vehicle,297
2019-01-25,14:00:00,14:00:00,200 W  FAYETTE ST     ,LARCENY,No,All Other,298
2019-01-25,13:00:00,15:00:00,300 N  EDWARDS AV     ,BURGLARY,No,From Building,299
2019-01-25,21:30:00,22:10:00,500 W  BRIGHTON AV     ,AGGRAVATED ASSAULT,Yes,,300
2019-01-26,13:27:00,13:27:00,1 DESTINY USA DR,LARCENY,No,All Other,301
2019-01-26,17:16:00,17:16:00,1 DESTINY USA DR,MV THEFT,Yes,Motor Vehicle,302
2019-01-26,10:00:00,10:00:00,100 CRESTVIEW DR     ,LARCENY,No,All Other,303
2019-01-26,23:00:00,02:00:00,100 CRIPPEN PL     ,MV THEFT,No,Motor Vehicle,304
2019-01-26,01:33:00,01:33:00,100 DABLON CT     ,AGGRAVATED ASSAULT,Yes,,305
2019-01-26,15:49:00,15:49:00,100 E  BISSELL ST     ,AGGRAVATED ASSAULT,No,,306
2019-01-26,01:00:00,01:00:00,300 W  GENESEE ST     ,LARCENY,No,All Other,307
2019-01-26,19:20:00,19:20:00,400 STOLP AV     ,MV THEFT,No,Motor Vehicle,308
2019-01-26,08:30:00,16:00:00,700 AVERY AV     ,BURGLARY,No,From Building,309
2019-01-27,14:45:00,14:45:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,310
2019-01-27,20:30:00,01:00:00,100 GRAND AV     ,BURGLARY,No,,311
2019-01-27,17:52:00,17:52:00,1100 S  GLENCOVE RD     ,LARCENY,No,All Other,312
2019-01-27,11:15:00,11:15:00,1600 FIRST NORTH ST     ,AGGRAVATED ASSAULT,No,,313
2019-01-27,21:01:00,16:50:00,200 VINCENT ST     ,LARCENY,No,All Other,314
2019-01-27,22:00:00,15:30:00,400 STOLP AV     ,LARCENY,No,From Motor Vehicle,315
2019-01-27,20:00:00,20:10:00,700 BUTTERNUT ST     ,MV THEFT,No,Motor Vehicle,316
2019-01-28,12:00:00,16:23:00,100 BRONX AV     ,LARCENY,Yes,All Other,317
2019-01-28,11:00:00,10:30:00,100 BYRNE PL     ,BURGLARY,No,All Other,318
2019-01-28,00:00:00,15:30:00,100 LYNN CIR    ,BURGLARY,No,From Building,319
2019-01-28,15:45:00,15:45:00,100 MARSHALL ST     ,LARCENY,No,All Other,320
2019-01-28,11:22:00,11:22:00,100 W  MARTIN LUTHER KING DR     ,AGGRAVATED ASSAULT,No,,321
2019-01-28,12:00:00,11:00:00,1000 IVY RIDGE RD     ,BURGLARY,No,All Other,322
2019-01-28,23:00:00,12:30:00,1300 WILLIS AV     ,BURGLARY,No,,323
2019-01-28,09:30:00,07:26:00,1400 S  MCBRIDE ST     ,BURGLARY,No,From Building,324
2019-01-28,14:40:00,14:40:00,200 W  BRIGHTON AV     ,LARCENY,No,All Other,325
2019-01-28,20:30:00,06:45:00,300 SHUART AV     ,LARCENY,No,From Motor Vehicle,326
2019-01-28,07:00:00,07:00:00,300 W  FAYETTE ST     ,BURGLARY,Yes,All Other,327
2019-01-28,20:19:00,20:19:00,400 COMSTOCK AVE    ,LARCENY,No,All Other,328
2019-01-28,10:50:00,10:50:00,800 E  WILLOW ST     ,AGGRAVATED ASSAULT,Yes,,329
2019-01-28,17:35:00,17:35:00,800 N  STATE ST     ,LARCENY,Yes,Shoplifting,330
2019-01-29,16:30:00,16:30:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,331
2019-01-29,13:00:00,11:15:00,100 ASH ST     ,BURGLARY,No,All Other,332
2019-01-29,16:00:00,16:00:00,100 HOLLAND ST     ,AGGRAVATED ASSAULT,Yes,,333
2019-01-29,12:00:00,07:30:00,1200 S  GLENCOVE RD     ,LARCENY,No,From Motor Vehicle,334
2019-01-29,08:15:00,08:15:00,1300 E  ADAMS ST     ,LARCENY,No,From Motor Vehicle,335
2019-01-29,11:08:00,13:25:00,200 TOMPKINS ST     ,LARCENY,Yes,All Other,336
2019-01-29,15:57:00,15:57:00,300 BURT ST     ,AGGRAVATED ASSAULT,No,,337
2019-01-29,13:51:00,13:51:00,400 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,338
2019-01-29,15:00:00,15:30:00,4200 S  SALINA ST     ,AGGRAVATED ASSAULT,No,,339
2019-01-29,20:30:00,20:30:00,500 S  CLINTON ST     ,AGGRAVATED ASSAULT,Yes,,340
2019-01-29,09:15:00,16:40:00,500 S  SALINA ST     ,LARCENY,No,All Other,341
2019-01-29,15:00:00,15:00:00,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,342
2019-01-29,14:50:00,14:50:00,900 ACKERMAN AV     ,LARCENY,No,From Motor Vehicle,343
2019-01-30,00:00:00,00:50:00,100 HUDSON ST     ,BURGLARY,No,From Building,344
2019-01-30,15:00:00,19:40:00,1600 COURT ST     ,BURGLARY,No,,345
2019-01-30,18:07:00,18:07:00,600 BUTTERNUT ST     ,LARCENY,No,All Other,346
2019-01-31,18:00:00,20:30:00,1 DESTINY USA DR,LARCENY,No,From Motor Vehicle,347
2019-01-31,02:20:00,03:07:00,100 MERRIMAN AV     ,LARCENY,Yes,All Other,348
2019-01-31,15:00:00,22:33:00,100 SAND ST     ,AGGRAVATED ASSAULT,Yes,,349
2019-01-31,09:00:00,09:18:00,100 TWIN HILLS DR     ,BURGLARY,No,All Other,350
2019-01-31,12:00:00,12:00:00,1200 ALMOND ST     ,LARCENY,No,All Other,351
2019-01-31,00:50:00,00:50:00,200 OAKWOOD AV     ,LARCENY,No,All Other,352
2019-01-31,18:00:00,18:00:00,200 S  WARREN ST     ,LARCENY,Yes,All Other,353
2019-01-31,17:12:00,17:12:00,2800 JAMES ST     ,BURGLARY,No,From Building,354
2019-01-31,14:55:00,15:05:00,2900 JAMES ST     ,LARCENY,No,From Building,355
2019-01-31,23:43:00,18:38:00,300 SMALL RD     ,LARCENY,No,All Other,356
2019-01-31,12:40:00,12:40:00,400 WOLF ST     ,AGGRAVATED ASSAULT,No,,357
2019-01-31,09:00:00,09:00:00,700 CARBON ST     ,MV THEFT,No,From Motor Vehicle,358
2019-01-31,19:20:00,19:30:00,800 MARYLAND AVE    ,LARCENY,No,All Other,359
2019-02-01,17:58:00,17:58:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,360
2019-02-01,19:36:00,19:36:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,361
2019-02-01,00:00:00,00:00:00,100 BLOSSOM RD     ,LARCENY,No,All Other,362
2019-02-01,19:30:00,19:30:00,1000 PARK ST     ,AGGRAVATED ASSAULT,Yes,,363
2019-02-01,13:30:00,23:00:00,1000 POND ST     ,BURGLARY,No,From Building,364
2019-02-01,14:49:00,00:00:00,1100 CANNON ST     ,AGGRAVATED ASSAULT,No,,365
2019-02-01,16:30:00,16:30:00,200 DEWITT ST     ,LARCENY,Yes,From Building,366
2019-02-01,12:32:00,12:32:00,2800 S  SALINA ST     ,LARCENY,No,All Other,367
2019-02-01,21:00:00,09:00:00,300 STAFFORD AV     ,LARCENY,No,From Motor Vehicle,368
2019-02-01,21:00:00,09:00:00,300 STAFFORD AV     ,LARCENY,No,From Motor Vehicle,369
2019-02-01,21:00:00,09:00:00,300 STAFFORD AV     ,LARCENY,No,From Motor Vehicle,370
2019-02-01,23:14:00,23:14:00,400 CHEMUNG ST     ,AGGRAVATED ASSAULT,Yes,,371
2019-02-01,07:00:00,07:00:00,400 MERRIMAN AV     ,LARCENY,No,From Mailbox,372
2019-02-01,04:30:00,04:30:00,500 UNIVERSITY PL     ,BURGLARY,No,From Building,373
2019-02-01,21:00:00,07:00:00,700 EUCLID AV     ,LARCENY,No,From Motor Vehicle,374
2019-02-01,15:35:00,15:35:00,700 FIRST NORTH ST     ,LARCENY,Yes,From Building,375
2019-02-02,02:35:00,02:35:00,100 SPRING ST     ,AGGRAVATED ASSAULT,No,,376
2019-02-02,03:30:00,04:00:00,100 SPRING ST     ,AGGRAVATED ASSAULT,No,,377
2019-02-02,09:00:00,15:00:00,1700 W  COLVIN ST     ,LARCENY,No,From Motor Vehicle,378
2019-02-02,10:10:00,10:14:00,200 BELLE AV     ,AGGRAVATED ASSAULT,Yes,,379
2019-02-02,15:07:00,15:07:00,2800 JAMES ST     ,MV THEFT,Yes,Motor Vehicle,380
2019-02-02,10:30:00,11:59:00,400 E  DIVISION ST     ,BURGLARY,No,All Other,381
2019-02-02,08:00:00,13:00:00,600 ROBINSON ST     ,BURGLARY,No,From Building,382
2019-02-02,20:58:00,20:58:00,700 KIRKPATRICK ST     ,LARCENY,No,All Other,383
2019-02-02,10:00:00,12:45:00,700 PARK AV     ,BURGLARY,No,From Building,384
2019-02-02,14:34:00,14:34:00,800 N  STATE ST     ,LARCENY,No,Shoplifting,385
2019-02-03,15:00:00,16:00:00,1 DESTINY USA DR,LARCENY,No,All Other,386
2019-02-03,11:46:00,11:46:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,387
2019-02-03,17:21:00,17:21:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,388
2019-02-03,02:55:00,02:55:00,100 MCKINLEY AV     ,BURGLARY,Yes,,389
2019-02-03,20:00:00,22:06:00,100 OAKWOOD AV     ,AGGRAVATED ASSAULT,No,,390
2019-02-03,12:28:00,12:29:00,200 MCLENNAN AV     ,AGGRAVATED ASSAULT,Yes,,391
2019-02-03,12:00:00,12:00:00,300 APPLE ST     ,LARCENY,No,All Other,392
2019-02-03,21:00:00,21:00:00,700 BUTTERNUT ST     ,AGGRAVATED ASSAULT,No,,393
2019-02-03,23:10:00,23:10:00,700 EMERSON AV     ,LARCENY,No,From Motor Vehicle,394
2019-02-03,04:00:00,08:00:00,700 IRVING AV     ,LARCENY,No,All Other,395
2019-02-03,12:15:00,12:18:00,700 UNIVERSITY AV     ,LARCENY,No,Shoplifting,396
2019-02-03,22:00:00,22:00:00,800 OAK ST     ,LARCENY,No,All Other,397
2019-02-04,11:00:00,11:00:00,100 BENEDICT AV     ,MV THEFT,Yes,Motor Vehicle,398
2019-02-04,16:30:00,16:30:00,100 FISCOE AV     ,BURGLARY,No,All Other,399
2019-02-04,07:40:00,07:50:00,100 MAYAR ST     ,LARCENY,No,From Building,400
2019-02-04,10:15:00,16:00:00,100 SPRING ST     ,BURGLARY,No,From Building,401
2019-02-04,05:15:00,05:15:00,100 THURBER ST     ,MV THEFT,No,Motor Vehicle,402
2019-02-04,10:10:00,10:10:00,1400 MIDLAND AV     ,BURGLARY,No,From Building,403
2019-02-04,01:00:00,01:44:00,200 HAZELHURST AV     ,AGGRAVATED ASSAULT,Yes,,404
2019-02-04,12:59:00,10:00:00,200 SENECA DR     ,LARCENY,No,All Other,405
2019-02-04,19:20:00,19:20:00,200 SHONNARD ST     ,AGGRAVATED ASSAULT,Yes,,406
2019-02-04,07:35:00,17:29:00,2100 MIDLAND AV     ,BURGLARY,No,All Other,407
2019-02-04,16:36:00,20:57:00,2700 MIDLAND AV     ,LARCENY,No,All Other,408
2019-02-04,15:00:00,15:00:00,300 SIXTH NORTH ST     ,LARCENY,Yes,All Other,409
2019-02-04,18:30:00,11:00:00,500 CLARENDON ST     ,LARCENY,No,Of Bicycle,410
2019-02-04,15:00:00,06:44:00,500 W  ONONDAGA AV     ,BURGLARY,No,From Building,411
2019-02-04,21:00:00,09:00:00,800 SUMNER AV     ,LARCENY,No,From Motor Vehicle,412
2019-02-04,15:57:00,15:57:00,900 MIDLAND AV     ,LARCENY,No,All Other,413
2019-02-04,23:59:00,13:35:00,900 WESTCOTT ST     ,LARCENY,No,Of Bicycle,414
2019-02-04,20:39:00,22:07:00,900 WILLIS AV     ,BURGLARY,No,From Building,415
2019-02-05,18:00:00,09:00:00,0 PRESIDENTIAL PLZ    ,LARCENY,No,From Motor Vehicle,416
2019-02-05,10:00:00,11:00:00,100 BRIGGS ST     ,LARCENY,No,From Building,417
2019-02-05,13:30:00,13:30:00,100 HERKIMER ST     ,LARCENY,No,From Mailbox,418
2019-02-05,19:24:00,19:25:00,100 LAFAYETTE RD     ,LARCENY,Yes,From Building,419
2019-02-05,07:30:00,07:30:00,100 W  COURT ST     ,LARCENY,No,All Other,420
2019-02-05,10:30:00,10:30:00,1500 SPRING ST     ,AGGRAVATED ASSAULT,No,,421
2019-02-05,16:00:00,17:30:00,200 DOROTHY ST     ,LARCENY,No,From Motor Vehicle,422
2019-02-05,05:55:00,05:55:00,200 WHITTIER AV     ,LARCENY,No,From Motor Vehicle,423
2019-02-05,08:30:00,13:46:00,2100 MIDLAND AV     ,BURGLARY,No,From Building,424
2019-02-05,13:30:00,13:30:00,2500 ERIE BLVD E ,LARCENY,Yes,Shoplifting,425
2019-02-05,14:50:00,14:53:00,300 S  WARREN ST     ,LARCENY,No,Shoplifting,426
2019-02-05,15:00:00,16:00:00,400 ALLEN ST     ,LARCENY,No,All Other,427
2019-02-05,11:58:00,11:58:00,400 E  RAYNOR AV     ,AGGRAVATED ASSAULT,No,,428
2019-02-05,16:55:00,17:00:00,500 S  SALINA ST     ,LARCENY,Yes,All Other,429
2019-02-05,01:50:00,01:50:00,600 E  COLVIN ST     ,AGGRAVATED ASSAULT,No,,430
2019-02-05,09:00:00,23:00:00,700 E  LAUREL ST     ,LARCENY,No,From Building,431
2019-02-06,17:57:00,17:57:00,1 DESTINY USA DR,LARCENY,No,All Other,432
2019-02-06,15:29:00,15:29:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,433
2019-02-06,08:00:00,08:00:00,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,No,Motor Vehicle,434
2019-02-06,14:30:00,14:30:00,1100 MADISON ST     ,MV THEFT,Yes,Motor Vehicle,435
2019-02-06,08:42:00,08:42:00,1400 LODI ST     ,MV THEFT,Yes,Motor Vehicle,436
2019-02-06,16:45:00,16:45:00,1400 S  SALINA ST     ,MV THEFT,No,Motor Vehicle,437
2019-02-06,09:30:00,11:30:00,1900 W  GENESEE ST     ,LARCENY,No,From Building,438
2019-02-06,15:00:00,15:00:00,200 WAVERLY AV     ,LARCENY,No,From Building,439
2019-02-06,15:50:00,17:15:00,300 BALLANTYNE RD     ,AGGRAVATED ASSAULT,Yes,,440
2019-02-06,10:44:00,10:44:00,800 N  STATE ST     ,LARCENY,No,Shoplifting,441
2019-02-06,17:23:00,17:23:00,800 N  STATE ST     ,LARCENY,No,Shoplifting,442
2019-02-06,16:25:00,16:25:00,800 POND ST     ,ROBBERY,No,Motor Vehicle,443
2019-02-07,20:30:00,21:20:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,444
2019-02-07,08:10:00,08:10:00,100 AMIDON DR     ,LARCENY,No,From Building,445
2019-02-07,11:49:00,11:49:00,100 HOLLAND ST ,MURDER,Yes,,446
2019-02-07,15:30:00,16:38:00,100 MARY ST     ,AGGRAVATED ASSAULT,Yes,From Building,447
2019-02-07,16:10:00,16:10:00,100 W  BISSELL ST     ,ROBBERY,No,All Other,448
2019-02-07,23:51:00,23:51:00,100 Wayne ST     ,ROBBERY,No,From Motor Vehicle,449
2019-02-07,13:52:00,22:05:00,100 WINDING RIDGE RD     ,LARCENY,No,From Building,450
2019-02-07,12:30:00,12:30:00,1000 W  GENESEE ST     ,LARCENY,No,Shoplifting,451
2019-02-07,11:45:00,18:00:00,1600 E  GENESEE ST     ,BURGLARY,No,From Building,452
2019-02-07,18:00:00,18:00:00,1900 W  FAYETTE ST     ,LARCENY,Yes,From Motor Vehicle,453
2019-02-07,15:30:00,16:00:00,200 SMALL RD     ,LARCENY,No,All Other,454
2019-02-07,22:00:00,22:00:00,2500 ERIE BLVD E ,LARCENY,No,All Other,455
2019-02-07,17:06:00,17:06:00,300 DUDLEY ST     ,ROBBERY,Yes,All Other,456
2019-02-07,13:00:00,13:15:00,300 UNIVERSITY PL     ,LARCENY,No,From Building,457
2019-02-07,12:30:00,16:00:00,3100 JAMES ST     ,BURGLARY,No,,458
2019-02-07,21:00:00,12:00:00,400 KIRK AV     ,LARCENY,No,Of MV Parts/Accessories,459
2019-02-07,19:00:00,06:40:00,400 SHUART AV     ,LARCENY,No,From Motor Vehicle,460
2019-02-07,15:41:00,15:41:00,500 S  STATE ST     ,LARCENY,No,,461
2019-02-07,18:45:00,19:20:00,900 SALT SPRINGS RD     ,BURGLARY,No,From Building,462
2019-02-08,21:14:00,21:14:00,100 DELONG AV     ,MV THEFT,No,Motor Vehicle,463
2019-02-08,19:00:00,20:20:00,100 GREEN ST     ,LARCENY,No,All Other,464
2019-02-08,09:00:00,19:30:00,100 LINWILL TER    ,BURGLARY,No,All Other,465
2019-02-08,12:59:00,12:59:00,100 MAURICE AV     ,LARCENY,No,All Other,466
2019-02-08,14:43:00,14:43:00,100 RONEY LN     ,AGGRAVATED ASSAULT,No,,467
2019-02-08,13:18:00,13:18:00,100 W  CORNING AV     ,AGGRAVATED ASSAULT,Yes,,468
2019-02-08,23:30:00,00:30:00,1000 FIRST NORTH ST     ,LARCENY,No,From Building,469
2019-02-08,20:00:00,10:29:00,200 CHAVEZ TER    ,LARCENY,No,From Motor Vehicle,470
2019-02-08,10:00:00,10:00:00,300 WADSWORTH ST     ,LARCENY,No,All Other,471
2019-02-08,12:20:00,12:20:00,400 JAMES ST     ,AGGRAVATED ASSAULT,Yes,,472
2019-02-08,00:00:00,12:00:00,400 SMITH ST     ,BURGLARY,No,From Building,473
2019-02-08,23:00:00,05:00:00,800 SUMNER AV     ,LARCENY,No,From Motor Vehicle,474
2019-02-09,07:02:00,08:35:00,100 DICKERSON ST     ,LARCENY,No,All Other,475
2019-02-09,16:50:00,16:50:00,100 E  BORDEN AV     ,LARCENY,No,From Motor Vehicle,476
2019-02-09,02:43:00,04:11:00,100 S  MIDLER AV     ,BURGLARY,No,From Building,477
2019-02-09,00:00:00,00:00:00,1000 BUTTERNUT ST     ,BURGLARY,No,From Building,478
2019-02-09,00:00:00,11:43:00,1000 CO EILEEN COLLINS BLVD   ,MV THEFT,No,Motor Vehicle,479
2019-02-09,06:07:00,08:00:00,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,No,Motor Vehicle,480
2019-02-09,18:03:00,18:03:00,1400 BELLEVUE AV     ,MV THEFT,No,Motor Vehicle,481
2019-02-09,10:24:00,10:24:00,300 S  WARREN ST     ,LARCENY,Yes,From Building,482
2019-02-09,01:00:00,01:00:00,300 WOLF ST     ,MV THEFT,No,Motor Vehicle,483
2019-02-09,20:50:00,20:50:00,400 WESTCOTT ST     ,LARCENY,No,All Other,484
2019-02-09,22:51:00,22:51:00,500 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,485
2019-02-09,01:56:00,01:56:00,600 JAMES ST     ,ROBBERY,No,All Other,486
2019-02-09,02:00:00,02:00:00,700 CATHERINE ST     ,AGGRAVATED ASSAULT,Yes,,487
2019-02-09,21:20:00,21:20:00,800 IRVING AV     ,MV THEFT,No,Motor Vehicle,488
2019-02-10,18:00:00,18:00:00,100 GRAND AV     ,BURGLARY,No,Of Bicycle,489
2019-02-10,23:58:00,23:58:00,100 SCHILLER AV     ,AGGRAVATED ASSAULT,Yes,,490
2019-02-10,14:45:00,14:45:00,200 N  STATE ST     ,AGGRAVATED ASSAULT,Yes,,491
2019-02-10,15:00:00,15:00:00,2800 JAMES ST     ,MV THEFT,No,Motor Vehicle,492
2019-02-10,23:40:00,23:40:00,300 WAVERLY AV     ,LARCENY,No,Shoplifting,493
2019-02-10,18:45:00,18:45:00,400 PARK AV     ,ROBBERY,No,All Other,494
2019-02-10,12:33:00,12:33:00,500 W  ONONDAGA ST     ,LARCENY,No,From Building,495
2019-02-10,20:00:00,11:30:00,600 N  SALINA ST     ,LARCENY,No,All Other,496
2019-02-10,01:00:00,12:00:00,600 N  SALINA ST     ,LARCENY,No,From Motor Vehicle,497
2019-02-10,17:03:00,17:03:00,700 ASH ST     ,ROBBERY,Yes,All Other,498
2019-02-10,14:37:00,14:37:00,700 FIRST NORTH ST     ,LARCENY,No,Shoplifting,499
2019-02-10,13:00:00,11:00:00,700 LIVINGSTON AV     ,MV THEFT,No,Motor Vehicle,500
2019-02-11,13:30:00,14:00:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,501
2019-02-11,16:04:00,16:04:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,502
2019-02-11,12:30:00,12:30:00,100 FERRIS AV     ,LARCENY,No,All Other,503
2019-02-11,09:00:00,21:00:00,100 GLASS TER    ,BURGLARY,No,All Other,504
2019-02-11,08:00:00,08:00:00,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,No,Motor Vehicle,505
2019-02-11,08:35:00,09:35:00,1000 E  GENESEE ST     ,LARCENY,No,All Other,506
2019-02-11,20:03:00,20:12:00,200 E  ONONDAGA ST     ,LARCENY,No,From Motor Vehicle,507
2019-02-11,01:55:00,01:55:00,200 N  STATE ST     ,MV THEFT,Yes,Motor Vehicle,508
2019-02-11,15:00:00,11:00:00,200 WINDEMERE RD     ,BURGLARY,No,All Other,509
2019-02-11,20:00:00,07:00:00,300 KENWICK DR     ,LARCENY,No,From Motor Vehicle,510
2019-02-11,19:47:00,19:47:00,300 MIDLAND AV     ,AGGRAVATED ASSAULT,Yes,,511
2019-02-11,17:33:00,18:28:00,300 UNIVERSITY PL     ,LARCENY,No,Shoplifting,512
2019-02-11,20:25:00,00:21:00,300 UNIVERSITY PL     ,LARCENY,Yes,All Other,513
2019-02-11,05:04:00,05:04:00,400 TEALL AV     ,MV THEFT,No,Motor Vehicle,514
2019-02-11,11:00:00,12:00:00,500 S  SALINA ST     ,LARCENY,No,All Other,515
2019-02-11,03:00:00,03:02:00,5300 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,,516
2019-02-11,05:40:00,05:45:00,600 ROWLAND ST     ,MV THEFT,No,Motor Vehicle,517
2019-02-11,15:30:00,16:00:00,700 SPRING ST     ,BURGLARY,No,From Building,518
2019-02-11,12:30:00,12:30:00,900 ACKERMAN AV     ,LARCENY,No,From Motor Vehicle,519
2019-02-12,09:00:00,09:00:00,100 LAKEVIEW AV     ,LARCENY,No,All Other,520
2019-02-12,00:25:00,00:25:00,1000 S  CLINTON ST     ,LARCENY,Yes,Pocket Picking,521
2019-02-12,20:35:00,20:35:00,1700 N  SALINA ST     ,LARCENY,No,All Other,522
2019-02-12,17:00:00,00:40:00,200 ONEIDA ST     ,MV THEFT,No,Motor Vehicle,523
2019-02-12,17:30:00,22:30:00,200 W  JEFFERSON ST     ,LARCENY,No,From Motor Vehicle,524
2019-02-12,21:30:00,22:29:00,200 WALL ST     ,BURGLARY,Yes,From Building,525
2019-02-12,14:00:00,14:00:00,700 JAMES ST     ,LARCENY,No,From Building,526
2019-02-12,17:30:00,21:00:00,700 WILLIS AV     ,LARCENY,No,All Other,527
2019-02-13,18:30:00,18:30:00,1 DESTINY USA DR,LARCENY,No,Shoplifting,528
2019-02-13,20:08:00,20:08:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,529
2019-02-13,19:00:00,19:00:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,530
2019-02-13,15:55:00,15:55:00,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,531
2019-02-13,22:00:00,22:00:00,1 DESTINY USA DR,LARCENY,No,All Other,532
2019-02-13,15:34:00,17:11:00,100 WOOD AV     ,LARCENY,No,All Other,533
2019-02-13,14:00:00,14:10:00,500 CLARENDON ST     ,LARCENY,No,From Motor Vehicle,534
2019-02-13,13:06:00,13:19:00,600 BUTTERNUT ST     ,LARCENY,Yes,All Other,535
2019-02-13,06:01:00,06:20:00,700 WESTCOTT ST     ,LARCENY,No,All Other,536
2019-02-14,19:00:00,19:00:00,100 MURRAY AV     ,AGGRAVATED ASSAULT,Yes,,537
2019-02-14,09:00:00,09:00:00,1000 COL EILEEN BLVD   ,MV THEFT,No,Motor Vehicle,538
2019-02-14,13:41:00,13:41:00,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,No,Motor Vehicle,539
2019-02-14,19:25:00,19:25:00,1200 SEVENTH NORTH ST     ,AGGRAVATED ASSAULT,No,,540
2019-02-14,01:30:00,01:38:00,1400 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,,541
2019-02-14,12:00:00,12:00:00,200 N  STATE ST     ,LARCENY,No,All Other,542
2019-02-14,14:00:00,14:00:00,2900 JAMES ST     ,LARCENY,No,Shoplifting,543
2019-02-14,21:15:00,21:15:00,400 STOLP AV     ,MV THEFT,No,Motor Vehicle,544
2019-02-14,21:00:00,07:00:00,500 WESTMORELAND AV     ,MV THEFT,No,Motor Vehicle,545
2019-02-14,09:30:00,10:30:00,700 MARYLAND AV     ,LARCENY,No,From Motor Vehicle,546
2019-02-14,10:00:00,15:00:00,800 N  STATE ST     ,LARCENY,No,From Motor Vehicle,547
2019-02-15,20:00:00,20:00:00,100 FERNWOOD AV     ,ROBBERY,Yes,All Other,548
2019-02-15,15:00:00,23:00:00,100 GERTRUDE ST     ,LARCENY,No,From Mailbox,549
2019-02-15,00:00:00,15:21:00,100 GLENWOOD AV     ,BURGLARY,No,From Building,550
2019-02-15,22:35:00,22:35:00,100 HENDERSON ST     ,LARCENY,No,All Other,551
2019-02-15,01:00:00,01:00:00,100 KUHL AV     ,LARCENY,No,From Motor Vehicle,552
2019-02-15,12:00:00,12:00:00,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,No,Motor Vehicle,553
2019-02-15,12:40:00,12:40:00,1100 TEALL AV     ,LARCENY,No,From Motor Vehicle,554
2019-02-15,09:46:00,09:46:00,1200 W  GENESEE ST     ,LARCENY,No,All Other,555
2019-02-15,14:00:00,15:00:00,200 MOORE AV     ,AGGRAVATED ASSAULT,Yes,,556
2019-02-15,17:33:00,17:33:00,2800 ERIE BLVD E ,LARCENY,No,All Other,557
2019-02-15,16:13:00,16:13:00,2900 JAMES ST     ,LARCENY,Yes,From Building,558
2019-02-15,13:20:00,13:20:00,300 N  SALINA ST     ,ROBBERY,No,All Other,559
2019-02-15,12:00:00,18:30:00,400 FITCH ST     ,BURGLARY,No,From Building,560
